utt1,utt2,score,label,clean_utt1,clean_utt2
/Users/abc/Documents/study/dga/data/train-clean-100/7635/105409/7635-105409-0047.flac,/Users/abc/Documents/study/dga/data/train-clean-100/103/1241/103-1241-0025.flac,0.11108465492725372,0,7635,103
/Users/abc/Documents/study/dga/data/train-clean-100/4853/27670/4853-27670-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4853/27671/4853-27671-0013.flac,0.8518618941307068,1,4853,4853
/Users/abc/Documents/study/dga/data/train-clean-100/3235/11599/3235-11599-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/911/128684/911-128684-0060.flac,0.10827749967575073,0,3235,911
/Users/abc/Documents/study/dga/data/train-clean-100/6437/66172/6437-66172-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6437/66173/6437-66173-0037.flac,0.8300485610961914,1,6437,6437
/Users/abc/Documents/study/dga/data/train-clean-100/200/124140/200-124140-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/200/124140/200-124140-0018.flac,0.8274334669113159,1,200,200
/Users/abc/Documents/study/dga/data/train-clean-100/211/122425/211-122425-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/211/122425/211-122425-0019.flac,0.8919981718063354,1,211,211
/Users/abc/Documents/study/dga/data/train-clean-100/831/130746/831-130746-0034.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7190/90542/7190-90542-0004.flac,0.12233728170394897,0,831,7190
/Users/abc/Documents/study/dga/data/train-clean-100/1970/10594/1970-10594-0043.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1970/26100/1970-26100-0010.flac,0.8109309077262878,1,1970,1970
/Users/abc/Documents/study/dga/data/train-clean-100/2007/132570/2007-132570-0022.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2391/145015/2391-145015-0036.flac,0.18896359205245972,0,2007,2391
/Users/abc/Documents/study/dga/data/train-clean-100/8088/284756/8088-284756-0058.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3607/29116/3607-29116-0029.flac,0.05862881988286972,0,8088,3607
/Users/abc/Documents/study/dga/data/train-clean-100/8465/246940/8465-246940-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/250/142276/250-142276-0037.flac,0.13237741589546204,0,8465,250
/Users/abc/Documents/study/dga/data/train-clean-100/7264/92310/7264-92310-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7264/92310/7264-92310-0025.flac,0.8983191251754761,1,7264,7264
/Users/abc/Documents/study/dga/data/train-clean-100/1183/133255/1183-133255-0012.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1183/133256/1183-133256-0011.flac,0.6051140427589417,1,1183,1183
/Users/abc/Documents/study/dga/data/train-clean-100/7859/102519/7859-102519-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7859/102519/7859-102519-0036.flac,0.860887348651886,1,7859,7859
/Users/abc/Documents/study/dga/data/train-clean-100/7635/105409/7635-105409-0047.flac,/Users/abc/Documents/study/dga/data/train-clean-100/196/122150/196-122150-0011.flac,0.13414224982261658,0,7635,196
/Users/abc/Documents/study/dga/data/train-clean-100/3526/175658/3526-175658-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3526/176653/3526-176653-0010.flac,0.5073755383491516,1,3526,3526
/Users/abc/Documents/study/dga/data/train-clean-100/6209/34601/6209-34601-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6209/34601/6209-34601-0030.flac,0.8124855756759644,1,6209,6209
/Users/abc/Documents/study/dga/data/train-clean-100/6081/41997/6081-41997-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6081/42010/6081-42010-0033.flac,0.7414958477020264,1,6081,6081
/Users/abc/Documents/study/dga/data/train-clean-100/302/123504/302-123504-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5750/100289/5750-100289-0035.flac,0.07267686724662781,0,302,5750
/Users/abc/Documents/study/dga/data/train-clean-100/8419/286676/8419-286676-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7178/34645/7178-34645-0003.flac,0.08438774943351746,0,8419,7178
/Users/abc/Documents/study/dga/data/train-clean-100/5322/7679/5322-7679-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8425/291444/8425-291444-0015.flac,0.005322970449924469,0,5322,8425
/Users/abc/Documents/study/dga/data/train-clean-100/322/124146/322-124146-0006.flac,/Users/abc/Documents/study/dga/data/train-clean-100/322/124147/322-124147-0078.flac,0.7773300409317017,1,322,322
/Users/abc/Documents/study/dga/data/train-clean-100/4788/91208/4788-91208-0014.flac,/Users/abc/Documents/study/dga/data/train-clean-100/730/359/730-359-0038.flac,0.11673857271671295,0,4788,730
/Users/abc/Documents/study/dga/data/train-clean-100/89/218/89-218-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6064/300880/6064-300880-0023.flac,0.03336536884307861,0,89,6064
/Users/abc/Documents/study/dga/data/train-clean-100/8797/294123/8797-294123-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8797/294123/8797-294123-0070.flac,0.8536340594291687,1,8797,8797
/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0102.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0108.flac,0.8016709685325623,1,7367,7367
/Users/abc/Documents/study/dga/data/train-clean-100/3168/173564/3168-173564-0003.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3168/173564/3168-173564-0025.flac,0.8466951847076416,1,3168,3168
/Users/abc/Documents/study/dga/data/train-clean-100/2893/139322/2893-139322-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7517/100437/7517-100437-0014.flac,0.12668554484844208,0,2893,7517
/Users/abc/Documents/study/dga/data/train-clean-100/78/369/78-369-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2952/410/2952-410-0044.flac,0.05486849322915077,0,78,2952
/Users/abc/Documents/study/dga/data/train-clean-100/250/140277/250-140277-0016.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1334/135589/1334-135589-0003.flac,-0.03452157974243164,0,250,1334
/Users/abc/Documents/study/dga/data/train-clean-100/5514/19192/5514-19192-0040.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4859/26870/4859-26870-0002.flac,0.016758564859628677,0,5514,4859
/Users/abc/Documents/study/dga/data/train-clean-100/3235/11599/3235-11599-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/254/27760/254-27760-0025.flac,0.1297028511762619,0,3235,254
/Users/abc/Documents/study/dga/data/train-clean-100/909/131045/909-131045-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5678/43303/5678-43303-0000.flac,0.08973321318626404,0,909,5678
/Users/abc/Documents/study/dga/data/train-clean-100/8419/286667/8419-286667-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6078/54013/6078-54013-0066.flac,-0.0027015022933483124,0,8419,6078
/Users/abc/Documents/study/dga/data/train-clean-100/5192/19396/5192-19396-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8630/305213/8630-305213-0052.flac,0.16290466487407684,0,5192,8630
/Users/abc/Documents/study/dga/data/train-clean-100/8630/305212/8630-305212-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7800/283493/7800-283493-0006.flac,0.02002137340605259,0,8630,7800
/Users/abc/Documents/study/dga/data/train-clean-100/6415/116629/6415-116629-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7078/271888/7078-271888-0029.flac,0.07874847203493118,0,6415,7078
/Users/abc/Documents/study/dga/data/train-clean-100/5867/48852/5867-48852-0112.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7511/102419/7511-102419-0045.flac,0.2817682921886444,0,5867,7511
/Users/abc/Documents/study/dga/data/train-clean-100/3830/12535/3830-12535-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6925/80680/6925-80680-0061.flac,0.176833376288414,0,3830,6925
/Users/abc/Documents/study/dga/data/train-clean-100/1447/130550/1447-130550-0028.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1447/130552/1447-130552-0009.flac,0.6481389999389648,1,1447,1447
/Users/abc/Documents/study/dga/data/train-clean-100/60/121082/60-121082-0018.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4018/107312/4018-107312-0008.flac,0.09212400764226913,0,60,4018
/Users/abc/Documents/study/dga/data/train-clean-100/6078/54007/6078-54007-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6078/54007/6078-54007-0047.flac,0.8568516373634338,1,6078,6078
/Users/abc/Documents/study/dga/data/train-clean-100/5808/54425/5808-54425-0057.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6209/34600/6209-34600-0031.flac,-0.1124354749917984,0,5808,6209
/Users/abc/Documents/study/dga/data/train-clean-100/5514/19192/5514-19192-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5514/19193/5514-19193-0028.flac,0.6409064531326294,1,5514,5514
/Users/abc/Documents/study/dga/data/train-clean-100/5678/43303/5678-43303-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5678/43303/5678-43303-0026.flac,0.7679648399353027,1,5678,5678
/Users/abc/Documents/study/dga/data/train-clean-100/8468/286673/8468-286673-0019.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8468/286673/8468-286673-0031.flac,0.8703666925430298,1,8468,8468
/Users/abc/Documents/study/dga/data/train-clean-100/2436/2481/2436-2481-0036.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3440/171009/3440-171009-0028.flac,0.10465915501117706,0,2436,3440
/Users/abc/Documents/study/dga/data/train-clean-100/4018/103416/4018-103416-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4018/107312/4018-107312-0036.flac,0.6218604445457458,1,4018,4018
/Users/abc/Documents/study/dga/data/train-clean-100/60/121082/60-121082-0073.flac,/Users/abc/Documents/study/dga/data/train-clean-100/60/121082/60-121082-0082.flac,0.7500766515731812,1,60,60
/Users/abc/Documents/study/dga/data/train-clean-100/7067/76047/7067-76047-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5390/30096/5390-30096-0005.flac,0.27199360728263855,0,7067,5390
/Users/abc/Documents/study/dga/data/train-clean-100/6848/252323/6848-252323-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2691/156750/2691-156750-0021.flac,-0.06664298474788666,0,6848,2691
/Users/abc/Documents/study/dga/data/train-clean-100/5652/39938/5652-39938-0052.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5652/39938/5652-39938-0065.flac,0.8932521343231201,1,5652,5652
/Users/abc/Documents/study/dga/data/train-clean-100/250/140277/250-140277-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1624/142933/1624-142933-0013.flac,0.18500208854675293,0,250,1624
/Users/abc/Documents/study/dga/data/train-clean-100/7078/271888/7078-271888-0099.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5703/47198/5703-47198-0021.flac,0.17289313673973083,0,7078,5703
/Users/abc/Documents/study/dga/data/train-clean-100/1992/141719/1992-141719-0017.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1992/141719/1992-141719-0024.flac,0.806342363357544,1,1992,1992
/Users/abc/Documents/study/dga/data/train-clean-100/5456/58161/5456-58161-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8098/278252/8098-278252-0023.flac,0.20539458096027374,0,5456,8098
/Users/abc/Documents/study/dga/data/train-clean-100/6064/56168/6064-56168-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0113.flac,-0.08509115874767303,0,6064,2002
/Users/abc/Documents/study/dga/data/train-clean-100/3723/171115/3723-171115-0053.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5192/19397/5192-19397-0024.flac,-0.06509970128536224,0,3723,5192
/Users/abc/Documents/study/dga/data/train-clean-100/4813/248638/4813-248638-0032.flac,/Users/abc/Documents/study/dga/data/train-clean-100/196/122150/196-122150-0008.flac,0.12069913744926453,0,4813,196
/Users/abc/Documents/study/dga/data/train-clean-100/8063/274116/8063-274116-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3807/4923/3807-4923-0058.flac,0.20250970125198364,0,8063,3807
/Users/abc/Documents/study/dga/data/train-clean-100/7067/76047/7067-76047-0012.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8063/274117/8063-274117-0024.flac,0.09957754611968994,0,7067,8063
/Users/abc/Documents/study/dga/data/train-clean-100/4406/16883/4406-16883-0014.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5808/54425/5808-54425-0005.flac,0.10075622797012329,0,4406,5808
/Users/abc/Documents/study/dga/data/train-clean-100/3830/12530/3830-12530-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2911/7601/2911-7601-0019.flac,0.0649627149105072,0,3830,2911
/Users/abc/Documents/study/dga/data/train-clean-100/6476/57446/6476-57446-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7278/91083/7278-91083-0003.flac,0.09508703649044037,0,6476,7278
/Users/abc/Documents/study/dga/data/train-clean-100/5789/57195/5789-57195-0002.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2092/145706/2092-145706-0006.flac,0.23796674609184265,0,5789,2092
/Users/abc/Documents/study/dga/data/train-clean-100/118/121721/118-121721-0006.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8108/280359/8108-280359-0013.flac,0.07609381526708603,0,118,8108
/Users/abc/Documents/study/dga/data/train-clean-100/5339/14134/5339-14134-0049.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7113/86041/7113-86041-0087.flac,0.030429190024733543,0,5339,7113
/Users/abc/Documents/study/dga/data/train-clean-100/60/121082/60-121082-0039.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4859/29340/4859-29340-0006.flac,0.06805361062288284,0,60,4859
/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0112.flac,/Users/abc/Documents/study/dga/data/train-clean-100/289/121665/289-121665-0034.flac,0.0857396200299263,0,2002,289
/Users/abc/Documents/study/dga/data/train-clean-100/2910/131096/2910-131096-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2910/131096/2910-131096-0036.flac,0.8742351531982422,1,2910,2910
/Users/abc/Documents/study/dga/data/train-clean-100/5322/7678/5322-7678-0003.flac,/Users/abc/Documents/study/dga/data/train-clean-100/27/123349/27-123349-0043.flac,0.12740975618362427,0,5322,27
/Users/abc/Documents/study/dga/data/train-clean-100/412/126975/412-126975-0011.flac,/Users/abc/Documents/study/dga/data/train-clean-100/39/121914/39-121914-0010.flac,0.10383448004722595,0,412,39
/Users/abc/Documents/study/dga/data/train-clean-100/696/92939/696-92939-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/696/93314/696-93314-0044.flac,0.6346736550331116,1,696,696
/Users/abc/Documents/study/dga/data/train-clean-100/3374/298032/3374-298032-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4853/29413/4853-29413-0011.flac,0.09308174252510071,0,3374,4853
/Users/abc/Documents/study/dga/data/train-clean-100/3486/166424/3486-166424-0034.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7367/86737/7367-86737-0085.flac,0.02123897895216942,0,3486,7367
/Users/abc/Documents/study/dga/data/train-clean-100/3947/13260/3947-13260-0008.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1334/135589/1334-135589-0085.flac,-0.004284694790840149,0,3947,1334
/Users/abc/Documents/study/dga/data/train-clean-100/3526/176653/3526-176653-0032.flac,/Users/abc/Documents/study/dga/data/train-clean-100/302/123523/302-123523-0024.flac,0.0554770827293396,0,3526,302
/Users/abc/Documents/study/dga/data/train-clean-100/226/131533/226-131533-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7302/86814/7302-86814-0017.flac,0.18447168171405792,0,226,7302
/Users/abc/Documents/study/dga/data/train-clean-100/1183/124566/1183-124566-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7302/86815/7302-86815-0084.flac,0.26972442865371704,0,1183,7302
/Users/abc/Documents/study/dga/data/train-clean-100/201/127786/201-127786-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/201/127786/201-127786-0001.flac,0.8567025661468506,1,201,201
/Users/abc/Documents/study/dga/data/train-clean-100/150/132655/150-132655-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4018/107338/4018-107338-0027.flac,0.07869474589824677,0,150,4018
/Users/abc/Documents/study/dga/data/train-clean-100/4195/186237/4195-186237-0003.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4195/186237/4195-186237-0013.flac,0.8686021566390991,1,4195,4195
/Users/abc/Documents/study/dga/data/train-clean-100/8468/295198/8468-295198-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6147/34605/6147-34605-0014.flac,0.16871361434459686,0,8468,6147
/Users/abc/Documents/study/dga/data/train-clean-100/5322/7679/5322-7679-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3259/158083/3259-158083-0035.flac,0.05106281489133835,0,5322,3259
/Users/abc/Documents/study/dga/data/train-clean-100/8324/286682/8324-286682-0026.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8324/286682/8324-286682-0027.flac,0.9035145044326782,1,8324,8324
/Users/abc/Documents/study/dga/data/train-clean-100/1081/125237/1081-125237-0084.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5808/54425/5808-54425-0027.flac,0.14024633169174194,0,1081,5808
/Users/abc/Documents/study/dga/data/train-clean-100/1069/133699/1069-133699-0029.flac,/Users/abc/Documents/study/dga/data/train-clean-100/669/129074/669-129074-0027.flac,0.21870534121990204,0,1069,669
/Users/abc/Documents/study/dga/data/train-clean-100/6531/61334/6531-61334-0019.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6531/61334/6531-61334-0086.flac,0.8146975636482239,1,6531,6531
/Users/abc/Documents/study/dga/data/train-clean-100/83/9960/83-9960-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1069/133699/1069-133699-0023.flac,0.39074188470840454,0,83,1069
/Users/abc/Documents/study/dga/data/train-clean-100/8770/295462/8770-295462-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8770/295465/8770-295465-0014.flac,0.8448489904403687,1,8770,8770
/Users/abc/Documents/study/dga/data/train-clean-100/1098/133695/1098-133695-0078.flac,/Users/abc/Documents/study/dga/data/train-clean-100/441/128982/441-128982-0019.flac,0.16188837587833405,0,1098,441
/Users/abc/Documents/study/dga/data/train-clean-100/3983/5331/3983-5331-0047.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1594/135914/1594-135914-0040.flac,0.007357783615589142,0,3983,1594
/Users/abc/Documents/study/dga/data/train-clean-100/3607/29116/3607-29116-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/60/121082/60-121082-0084.flac,0.04251793026924133,0,3607,60
/Users/abc/Documents/study/dga/data/train-clean-100/4853/27670/4853-27670-0015.flac,/Users/abc/Documents/study/dga/data/train-clean-100/233/155990/233-155990-0029.flac,0.015378080308437347,0,4853,233
/Users/abc/Documents/study/dga/data/train-clean-100/6437/66172/6437-66172-0028.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6437/66173/6437-66173-0061.flac,0.8405874967575073,1,6437,6437
/Users/abc/Documents/study/dga/data/train-clean-100/2817/142371/2817-142371-0062.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4853/27670/4853-27670-0025.flac,0.3545337915420532,0,2817,4853
/Users/abc/Documents/study/dga/data/train-clean-100/32/4137/32-4137-0042.flac,/Users/abc/Documents/study/dga/data/train-clean-100/332/128985/332-128985-0084.flac,0.014941701665520668,0,32,332
/Users/abc/Documents/study/dga/data/train-clean-100/1992/141719/1992-141719-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1992/141719/1992-141719-0034.flac,0.7439771890640259,1,1992,1992
/Users/abc/Documents/study/dga/data/train-clean-100/1743/142913/1743-142913-0025.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1743/142914/1743-142914-0029.flac,0.6530894041061401,1,1743,1743
/Users/abc/Documents/study/dga/data/train-clean-100/374/180299/374-180299-0031.flac,/Users/abc/Documents/study/dga/data/train-clean-100/233/155990/233-155990-0001.flac,0.08473293483257294,0,374,233
/Users/abc/Documents/study/dga/data/train-clean-100/6385/34655/6385-34655-0020.flac,/Users/abc/Documents/study/dga/data/train-clean-100/587/54108/587-54108-0001.flac,0.22816184163093567,0,6385,587
/Users/abc/Documents/study/dga/data/train-clean-100/3982/178459/3982-178459-0018.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3982/178459/3982-178459-0053.flac,0.5851513147354126,1,3982,3982
/Users/abc/Documents/study/dga/data/train-clean-100/8324/286683/8324-286683-0003.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8770/295465/8770-295465-0013.flac,0.10584599524736404,0,8324,8770
/Users/abc/Documents/study/dga/data/train-clean-100/458/126294/458-126294-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/458/126294/458-126294-0017.flac,0.9144587516784668,1,458,458
/Users/abc/Documents/study/dga/data/train-clean-100/3830/12531/3830-12531-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/3830/12535/3830-12535-0008.flac,0.7841262221336365,1,3830,3830
/Users/abc/Documents/study/dga/data/train-clean-100/669/129061/669-129061-0052.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4340/15220/4340-15220-0070.flac,0.1063777431845665,0,669,4340
/Users/abc/Documents/study/dga/data/train-clean-100/3259/158083/3259-158083-0116.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1594/135914/1594-135914-0086.flac,0.03666975349187851,0,3259,1594
/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0061.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2002/139469/2002-139469-0069.flac,0.8057997226715088,1,2002,2002
/Users/abc/Documents/study/dga/data/train-clean-100/8770/295465/8770-295465-0009.flac,/Users/abc/Documents/study/dga/data/train-clean-100/887/123289/887-123289-0020.flac,0.030592292547225952,0,8770,887
/Users/abc/Documents/study/dga/data/train-clean-100/1553/140047/1553-140047-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1553/140047/1553-140047-0012.flac,0.8771447539329529,1,1553,1553
/Users/abc/Documents/study/dga/data/train-clean-100/6078/54007/6078-54007-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6078/54013/6078-54013-0012.flac,0.6176071763038635,1,6078,6078
/Users/abc/Documents/study/dga/data/train-clean-100/669/129061/669-129061-0064.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7859/102521/7859-102521-0011.flac,0.14401845633983612,0,669,7859
/Users/abc/Documents/study/dga/data/train-clean-100/7278/104730/7278-104730-0021.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7278/91083/7278-91083-0022.flac,0.6620191335678101,1,7278,7278
/Users/abc/Documents/study/dga/data/train-clean-100/4297/13006/4297-13006-0018.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4297/13009/4297-13009-0007.flac,0.5443649291992188,1,4297,4297
/Users/abc/Documents/study/dga/data/train-clean-100/3440/171009/3440-171009-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/229/130880/229-130880-0047.flac,0.08762853592634201,0,3440,229
/Users/abc/Documents/study/dga/data/train-clean-100/163/122947/163-122947-0046.flac,/Users/abc/Documents/study/dga/data/train-clean-100/163/122947/163-122947-0069.flac,0.854312002658844,1,163,163
/Users/abc/Documents/study/dga/data/train-clean-100/5867/48852/5867-48852-0038.flac,/Users/abc/Documents/study/dga/data/train-clean-100/5867/48852/5867-48852-0050.flac,0.8248834609985352,1,5867,5867
/Users/abc/Documents/study/dga/data/train-clean-100/3857/182315/3857-182315-0030.flac,/Users/abc/Documents/study/dga/data/train-clean-100/332/128985/332-128985-0048.flac,0.1074751764535904,0,3857,332
/Users/abc/Documents/study/dga/data/train-clean-100/2764/36619/2764-36619-0010.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2416/152137/2416-152137-0035.flac,0.2366735190153122,0,2764,2416
/Users/abc/Documents/study/dga/data/train-clean-100/2514/149482/2514-149482-0036.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2514/149482/2514-149482-0055.flac,0.9073936343193054,1,2514,2514
/Users/abc/Documents/study/dga/data/train-clean-100/1624/168623/1624-168623-0045.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2843/152918/2843-152918-0099.flac,0.1316767781972885,0,1624,2843
/Users/abc/Documents/study/dga/data/train-clean-100/7148/82991/7148-82991-0010.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4640/19188/4640-19188-0012.flac,-0.017338287085294724,0,7148,4640
/Users/abc/Documents/study/dga/data/train-clean-100/2007/132570/2007-132570-0056.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2007/132570/2007-132570-0057.flac,0.7436381578445435,1,2007,2007
/Users/abc/Documents/study/dga/data/train-clean-100/4788/94904/4788-94904-0024.flac,/Users/abc/Documents/study/dga/data/train-clean-100/8580/287364/8580-287364-0003.flac,-0.09529801458120346,0,4788,8580
/Users/abc/Documents/study/dga/data/train-clean-100/2159/179154/2159-179154-0004.flac,/Users/abc/Documents/study/dga/data/train-clean-100/2159/179157/2159-179157-0027.flac,0.8527975678443909,1,2159,2159
/Users/abc/Documents/study/dga/data/train-clean-100/7800/283492/7800-283492-0007.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7800/283493/7800-283493-0013.flac,0.7202091813087463,1,7800,7800
/Users/abc/Documents/study/dga/data/train-clean-100/8238/283452/8238-283452-0041.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6272/70191/6272-70191-0020.flac,0.1667323112487793,0,8238,6272
/Users/abc/Documents/study/dga/data/train-clean-100/405/130894/405-130894-0077.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6925/80680/6925-80680-0029.flac,0.05334609001874924,0,405,6925
/Users/abc/Documents/study/dga/data/train-clean-100/1088/129236/1088-129236-0013.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1088/134315/1088-134315-0008.flac,0.8559319972991943,1,1088,1088
/Users/abc/Documents/study/dga/data/train-clean-100/4088/158077/4088-158077-0056.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4088/158079/4088-158079-0012.flac,0.7788617014884949,1,4088,4088
/Users/abc/Documents/study/dga/data/train-clean-100/6563/285357/6563-285357-0023.flac,/Users/abc/Documents/study/dga/data/train-clean-100/6563/63821/6563-63821-0004.flac,0.8313890099525452,1,6563,6563
/Users/abc/Documents/study/dga/data/train-clean-100/1970/10594/1970-10594-0035.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1970/10594/1970-10594-0043.flac,0.8639712929725647,1,1970,1970
/Users/abc/Documents/study/dga/data/train-clean-100/7635/105409/7635-105409-0000.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7635/105661/7635-105661-0026.flac,0.8626766204833984,1,7635,7635
/Users/abc/Documents/study/dga/data/train-clean-100/2391/145015/2391-145015-0079.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1334/135589/1334-135589-0052.flac,0.08785948157310486,0,2391,1334
/Users/abc/Documents/study/dga/data/train-clean-100/3440/171009/3440-171009-0001.flac,/Users/abc/Documents/study/dga/data/train-clean-100/1723/141149/1723-141149-0007.flac,0.16318383812904358,0,3440,1723
/Users/abc/Documents/study/dga/data/train-clean-100/426/122821/426-122821-0011.flac,/Users/abc/Documents/study/dga/data/train-clean-100/7780/274562/7780-274562-0018.flac,0.28539544343948364,0,426,7780
/Users/abc/Documents/study/dga/data/train-clean-100/7148/7763/7148-7763-0005.flac,/Users/abc/Documents/study/dga/data/train-clean-100/4088/158079/4088-158079-0004.flac,0.08002206683158875,0,7148,4088
